,0,1,2,3,4,5,6,7,8
0,"Number of technical and vocational institution, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila, Institution,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
3,Atpara,2,12,3,15,326,254,580,39
4,Barhatta,1,8,4,12,105,39,144,12
5,Durgapur,3,19,6,25,438,226,664,27
6,Kalmakanda,0,0,0,0,0,0,0,0
7,Kendua,5,21,6,27,529,195,724,27
8,Khaliajuri,0,0,0,0,0,0,0,0
9,Madan,2,21,3,24,251,164,415,17
10,Mohanganj,0,0,0,0,0,0,0,0
11,Netrokona Sadar,7,58,13,71,950,819,1769,25
12,Purbadhala,0,0,0,0,0,0,0,0
13,Total,20,139,35,174,2599,1697,4296,25
