,0,1,2,3,4,5,6
0,"Area and production of lentil (masur), mug and maize crops 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2, Upazila,Lentil (Masur) Area,Lentil (Masur) Production,Mug Area,Mug Production,Maize Area,Maize Production
3,Atpara,22,5,0,0,0,0
4,Barhatta,62,26,12,5,0,0
5,Durgapur,6,3,2,1,0,0
6,Kalmakanda,37,13,20,7,1,3
7,Kendua,94,38,18,4,0,0
8,Khaliajuri,4,2,0,0,8,3
9,Madan,12,5,0,0,0,0
10,Mohanganj,3,1,0,0,0,0
11,Netrokona Sadar,90,32,21,6,0,0
12,Purbadhala,10,3,5,2,0,0
13,Total,339,128,78,24,9,6
