,0,1,2,3,4,5,6
0,Population by religion 2011,,,,,,
1,Netrokona,,,,,,
2,,,,,,,
3,Upazila,Muslim,Hindu,Buddhist,Christian,Others,Total
4,Atpara,131332,13144,2,13,133,144624
5,Barhatta,161173,19216,2,25,33,180449
6,Durgapur,202613,13210,7,8737,306,224873
7,Kalmakanda,232423,30390,15,8607,477,271912
8,Kendua,293014,11332,1,10,372,304729
9,Khaliajuri,64733,32683,0,16,18,97450
10,Madan,144170,10179,0,12,118,154479
11,Mohanganj,140855,26502,0,92,58,167507
12,Netrokona Sadar,336754,35819,12,103,97,372785
13,Purbadhala,294665,14955,15,585,614,310834
14,Total,2001732,207430,54,18200,2226,2229642
