,0,1,2,3,4,5,6,7,8
0,"Number of registered primary school (class I-V), teacher and student 2011",,,,,,,,
1,Netrokona,,,,,,,,
2,,,,,,,,,
3,Upazila,Number of registered primary school,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
4,Atpara,42,87,52,139,4281,3538,7779,56
5,Barhatta,41,52,96,148,3079,3205,6284,42
6,Durgapur,44,112,60,172,6864,5060,11924,69
7,Kalmakanda,42,138,98,136,4698,5334,10132,74
8,Kendua,83,139,121,261,14448,15142,29590,113
9,Khaliajuri,16,41,14,55,850,1000,2150,39
10,Madan,38,90,43,133,3075,3444,6519,49
11,Mohanganj,32,75,40,115,3062,3103,6165,54
12,Netrokona Sadar,94,203,146,349,8513,8263,16776,48
13,Purbadhala,72,197,85,282,8050,8220,16270,58
14,Total,504,1134,755,1790,56920,56309,113589,60
