,0,1,2,3,4,5,6,7,8
0,Distribution of chemical fertilizer 2010-11,,,,,,,,
1,(In metric ton),,,,,,,,
2,Upazila,UREA,TSP,MP,DAP,HP,NPK,SP,Others
3,Atpara,5050,330,325,420,0,0,0,500
4,Barhatta,6160,1200,1280,0,0,0,0,600
5,Durgapur,6270,800,1200,2000,0,0,0,450
6,Kalmakanda,8300,1070,2478,250,0,0,0,0
7,Kendua,10,0.00,0,0,0,1500,0,0
8,Khaliajuri,4400,150,200,150,0,0,0,0
9,Madan,5100,490,270,190,0,140,0,30
10,Mohanganj,4800,215,285,0,0,0,0,160
11,Netrokona Sadar,9820,1030,2050,1090,0,0,0,0
12,Purbadhala,8140,570,930,1020,0,950,0,310
13,Total,58050,5855,9018,5120,0,2590,0,2050
