,0,1,2,3,4,5,6,7,8
0,Distribution of chemical fertilizer 2010-11,,,,,,,,
1,(In metric ton),,,,,,,,
2,Upazila,UREA,TSP,MP,DAP,HP,NPK,SP,Others
3,Atrai,12494,7384,5660,717,3508,170,1802,1250
4,Badalgachhi,7300,1292,1369,2510,0,760,0,0
5,Dhamoirhat,7700,1160,1280,1945,0,1660,0,590
6,Manda,10300,1550,1715,2600,0,0,0,3000
7,Mahadebpur,12900,2283,2419,4434,0,380,223,1580
8,Naogaon sadar,8083,686,1266,1665,0,20,0,322
9,Niamatpur,8650,1300,1440,2185,0,550,0,600
10,Patnitala,8025,1090,1405,1125,0,0,0,590
11,Porsha,6300,1115,1181,2165,0,656,0,1090
12,Raninagar,8602,1523,1613,2957,358,895,0,250
13,Sapahar,2300,320,510,240,0,0,0,0
14,Total,92654,19703,19858,22543,3866,5091,2025,9272
