,0,1,2,3,4,5,6
0,"Area and production of jackfruit, banana and pineapple 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,"
Upazila",Jackfruits,Jackfruits,Banana,Banana,Pineapple,Pineapple
3,"
Upazila",Area,Production,Area,Production,Area,Production
4,Atrai,25,806,44,80,0,0
5,Badalgachhi,17,196,205,16281,3,10
6,Dhamoirhat,60,136,66,338,0,0
7,Manda,0,4056,455,1273,0,2
8,Mahadebpur,149,1256,46,920,25,135
9,Naogaon sadar,48,581,38,629,1,1
10,Niamatpur,0,316,28,171,0,0
11,Patnitala,237,982,131,1513,22,61
12,Porsha,5,85,23,86,0,0
13,Raninagar,10,126,77,441,0,0
14,Sapahar,2543,117,27,20,0,0
15,Total,3094,8657,1140,21752,51,210
