,0,1,2,3
0,Number of co-operative society 2011,,,
1,"
Upazila","
Number","
Number of employee","
Number of client"
2,Atrai,320,18,724
3,Badalgachhi,235,4,7558
4,Dhamoirhat,203,0,8388
5,Manda,158,5,19786
6,Mahadebpur,313,5,21788
7,Naogaon sadar,683,174,29512
8,Niamatpur,553,14622,553
9,Patnitala,534,21,16532
10,Porsha,67,4,350
11,Raninagar,102,0,5818
12,Sapahar,112,2,2240
13,Total,3280,14855,113249
