,0,1,2,3,4
0,Number of published newspaper & television centre-2011,,,,
1,Municipality,Daily Newspaper,Weekly Newspaper,Magazine,Television centre
2,Austagram,0,0,0,0
3,Bajitpur,0,0,0,0
4,Bhairab,1,4,0,0
5,Hossainpur,0,1,0,0
6,Itna,0,0,0,0
7,Karimganj,1,0,0,0
8,Katiadi,0,0,0,0
9,Kishoreganj Sadar,4,1,3,0
10,Kuliar-char,0,0,0,0
11,Mithamain,0,0,0,0
12,Nikli,0,0,0,0
13,Pakundia,0,0,0,0
14,Tarail,0,0,0,0
15,Total,6,6,3,0
