,0,1,2,3,4,5,6,7
0,Number of existing family planning personnel 2011,,,,,,,
1,Upazila,TFPO,M.O,FPI,TFPA,FWV,FWA,Midwives or SBA
2,Austagram,0,0,4,1,3,18,0
3,Bajitpur,1,0,5,1,7,38,9
4,Bhairab,1,1,6,2,3,32,1
5,Hossainpur,1,0,4,2,6,33,0
6,Itna,1,0,7,2,3,22,3
7,Karimganj,1,2,14,7,65,15,3
8,Katiadi,1,2,5,3,9,56,9
9,Kishoreganj Sadar,1,2,9,3,13,66,67
10,Kuliar-char,1,1,5,2,8,30,0
11,Mithamain,0,0,2,2,2,19,5
12,Nikli,1,1,3,2,3,25,5
13,Pakundia,1,2,4,3,11,51,14
14,Tarail,1,1,5,3,5,31,0
15,Total,11,12,73,29,138,436,116
