,0,1,2,3,4,5
0,Number of family planning personnel working by municipality 2011,,,,,
1,"
Municipality","
Doctors",Family planning inspector,Family planning Assistants,Family planning Visitor,Midwives/ Birth Attendant (Dais)
2,Austagram,0,0,0,0,0
3,Bajitpur,0,1,2,1,15
4,Bhairab,1,0,0,0,0
5,Hossainpur,0,1,2,1,1
6,Itna,0,0,0,0,0
7,Karimganj,2,4,2,4,3
8,Katiadi,1,1,6,2,1
9,Kishoreganj Sadar,2,9,3,9,67
10,Kuliar-char,1,1,2,30,0
11,Mithamain,0,0,0,0,0
12,Nikli,0,0,0,0,0
13,Pakundia,1,1,1,2,4
14,Tarail,0,0,0,0,0
15,Total,8,18,18,49,91
