,0,1,2,3,4
0,Number of printing press and person engaged 2011,,,,
1,,,,,
2,Upazila,Unit,Person engaged,Person engaged,Person engaged
3,Upazila,Unit,Family,Hired,Total
4,Adarsha Sadar,15,15,67,82
5,Barura,4,4,8,12
6,Brahmanpara,0,0,0,0
7,Burichang,0,0,0,0
8,Chandina,6,8,21,29
9,Chauddagram,0,0,0,0
10,Comilla Sadar Dakshin,1,3,5,8
11,Daudkandi,12,16,35,51
12,Debidwar,0,0,0,0
13,Homna,2,6,2,8
14,Laksam,6,6,28,34
15,Monoharganj,0,0,0,0
16,Meghna,0,0,0,0
17,Muradnagar,4,4,10,14
18,Nangalkot,2,3,6,9
19,Titas,0,0,0,0
20,Total,52,65,182,247
