,0,1,2,3,4,5,6
0,Institutional accommodation facility by municipality 2011,,,,,,
1,,,,,,,
2,Municipality,Residential hostel,Residential hostel,Hall/hostel,Hall/hostel,Mess/barracks,Mess/barracks
3,Municipality,Number,Capacity,Number,Capacity,Number,Capacity
4,Comilla,28,905,24,3641,26,208
5,Barura,0,0,1,50,4,450
6,Chandina,0,0,7,410,2,30
7,Chauddagram,0,0,0,0,0,0
8,Comilla Sadar Dakshin,7,175,3,120,4,120
9,Daudkandi,2,33,1,25,5,142
10,Debidwar,1,22,1,50,1,14
11,Homna,0,0,3,400,3,400
12,Laksam,5,133,1,64,30,365
13,Nangalkot,0,0,4,200,4,200
14,Total,43,1268,45,4960,79,1929
