,0,1,2,3,4
0,"Area and production at water melon, melon (bangi) in following years",,,,
1,,,,,
2,(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton)
3,Upazila,2010-11,2010-11,2009-10,2009-10
4,Upazila,Area,Production,Area,Production
5,Adarsha Sadar,41,363,38,335
6,Barura,235,8,459,1861
7,Brahmanpara,8,195,8,195
8,Burichang,10,220,10,220
9,Chandina,117,2231,222,3144
10,Chauddagram,0,0,0,0
11,Comilla Sadar Dakshin,0,0,0,0
12,Daudkandi,90,1087,150,1784
13,Debidwar,10,220,10,220
14,Homna,150,607,153,414
15,Laksam,15,90,22,132
16,Monoharganj,16,90,12,60
17,Meghna,240,4860,230,8220
18,Muradnagar,130,1012,126,996
19,Nangalkot,0,0,0,0
20,Titas,0,0,0,0
21,Total,1062,10983,1440,17581
