,0,1,2,3,4
0,Number of establishment and person engaged in cottage industry 2011,,,,
1,,,,,
2,Upazila,Number of unit,Person engaged,Person engaged,Person engaged
3,Upazila,Number of unit,Family,Hired,Total
4,Adarsha Sadar,135,7,8,15
5,Barura,0,0,0,0
6,Brahmanpara,0,0,0,0
7,Burichang,0,0,0,0
8,Chandina,0,0,0,0
9,Chauddagram,1,5,1,6
10,Comilla Sadar Dakshin,1,6,8,14
11,Daudkandi,11,26,52,78
12,Debidwar,685,822,890,1712
13,Homna,708,715,54,769
14,Laksam,15,20,92,112
15,Monoharganj,104,153,0,153
16,Meghna,0,0,0,0
17,Muradnagar,942,1520,128,1648
18,Nangalkot,0,0,0,0
19,Titas,0,0,0,0
20,Total,2602,3274,1233,4507
