,0,1,2,3,4
0,Number of bamboo and cane industry and person engaged 2011,,,,
1,,,,,
2,Upazila,Unit,Person engaged,Person engaged,Person engaged
3,Upazila,Unit,Family,Hired,Total
4,Adarsha Sadar,66,66,0,66
5,Barura,205,460,58,518
6,Brahmanpara,95,260,25,285
7,Burichang,320,640,0,640
8,Chandina,22,73,180,273
9,Chauddagram,30,60,9,69
10,Comilla Sadar Dakshin,24,56,10,66
11,Daudkandi,42,55,38,93
12,Debidwar,50,120,0,120
13,Homna,58,160,60,176
14,Laksam,182,455,0,455
15,Monoharganj,84,120,0,120
16,Meghna,20,25,6,31
17,Muradnagar,345,560,45,605
18,Nangalkot,145,205,0,205
19,Titas,24,53,27,80
20,Total,1712,3368,458,3802
