,0,1,2,3,4,5,6,7,8
0,"Number of technical and vocational institution, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila, Institution,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Daulotpur,0,0,0,0,0,0,0,0
4,Gheor,0,0,0,0,0,0,0,0
5,Horirampur,0,0,0,0,0,0,0,0
6,Manikganj Sadar,2,28,7,35,900,600,1500,53
7,Saturia,0,0,0,0,0,0,0,0
8,Shibalaya,0,0,0,0,0,0,0,0
9,Singair,0,0,0,0,0,0,0,0
10,Total,2,28,7,35,900,600,1500,53
