,0,1,2,3,4,5,6,7,8
0,"Number of Government college, teacher and student 2011",,,,,,,,
1,Manikganj,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of college,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Daulotpur,0,0,0,0,0,0,0,00
5,Gheor,1,38,12,50,627,458,1085,21
6,Horirampur,0,0,0,0,0,0,0,0
7,Manikganj Sadar,2,90,60,150,6500,5500,12000,80
8,Saturia,1,22,12,34,393,201,594,17
9,Shibalaya,0,0,0,0,0,0,0,0
10,Singair,0,0,0,0,0,0,0,0
11,Total,4,150,84,234,7520,6159,13679,39
