,0,1,2,3
0,Number of vocational institute by municipality 2011,,,
1,Manikganj,,,
2,,,,
3,Municipality,Number of institution,Number of teacher,Number of student
4,Manikganj,2,35,1500
5,Singair,0,0,0
6,Total,2,35,1500
