,0,1,2,3,4,5,6
0,"Area and production of lentil (masur), mug and maize crops 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2, Upazila,Lentil (Masur) - Area,Lentil (Masur) - Production,Mug - Area,Mug - Production,Maize - Area,Maize - Production
3,Daulotpur,114,41,12,3,1508,3000
4,Gheor,100,45,34,10,917,1615
5,Horirampur,700,250,424,148,1225,1500
6,Manikganj Sadar,330,132,0,0,3303,4494
7,Saturia,190,57,6,3,485,960
8,Shibalaya,20,5,0,0,375,900
9,Singair,1050,210,0,0,304,526
10,Total,2504,740,476,164,8117,12995
