,0,1,2,3,4,5,6
0,Number of holding reporting cattle head 2008,,,,,,
1,,,,,,,
2, Upazila, Total holding,Number of holding based on cattle heads - 1-3 head,Number of holding based on cattle heads - 4-6 head,Number of holding based on cattle heads - 7-9 head,Number of holding based on cattle heads - 10-15 head,Number of holding based on cattle heads - 15 head  above
3,Daulotpur,32349,11159,4962,0,0,0
4,Gheor,11309,9156,2038,102,11,2
5,Horirampur,9986,0,0,33390,0,0
6,Manikganj Sadar,36698,15378,9712,7214,4394,0
7,Saturia,22000,17000,4000,600,300,100
8,Shibalaya,20743,20356,285,65,25,12
9,Singair,19663,12885,5215,962,517,84
10,Total,152748,85934,26212,42333,5247,198
