,0,1,2,3,4
0,"Number of branch of specialized (Krishi, Co-operative etc) bank 2011",,,,
1,Dinajpur,,,,
2,,,,,
3,Upazila,Number of branch,Number of employee,Number of savings A/C,Number of current A/C
4,Biral,5,30,9387,187
5,Birampur,3,20,4820,215
6,Birganj,2,19,13889,498
7,Bochaganj,2,12,650,228
8,Chirirbandar,3,20,10984,175
9,Dinajpur Sadar,6,176,26438,1632
10,Fulbari,2,15,7162,122
11,Ghoraghat,2,12,45870,97
12,Hakimpur,2,16,2724,51
13,Kaharole,2,13,6512,74
14,Khansama,1,7,4034,26
15,Nawabganj,2,17,4733,114
16,Parbatipur,3,20,11406,118
17,Total,35,377,148609,3537
