,0,1,2,3,4,5
0,Daily average wage rate of non-agricultural labour 2011,,,,,
1,Dinajpur,,,,,
2,,,,,,
3,(Wage in taka) - Upazila,(Wage in taka) - Porter (coolee),(Wage in taka) - Garden labour male,(Wage in taka) - Garden female labour,(Wage in taka) - Other labour (Adult),(Wage in taka) - Other labour (Child)
4,Biral,300,200,100,150,50
5,Birampur,350,250,150,200,150
6,Birganj,250,200,150,200,70
7,Bochaganj,200,180,160,170,80
8,Chirirbandar,200,170,150,170,100
9,Dinajpur Sadar,250,200,120,200,70
10,Fulbari,400,190,120,180,90
11,Ghoraghat,300,250,150,180,150
12,Hakimpur,350,250,150,200,150
13,Kaharole,200,150,120,130,70
14,Khansama,300,200,150,200,100
15,Nawabganj,300,250,150,200,150
16,Parbatipur,200,220,150,180,100
17,Average,278,208,140,182,102
