,0,1,2,3,4
0,Number of branch of Grameen bank 2011,,,,
1,Dinajpur,,,,
2,,,,,
3,Upazila,Number of branch,Number of employee,Number of member,Number of account
4,Biral,9,80,647,40842
5,Birampur,1,11,895,384
6,Birganj,8,75,508,23938
7,Bochaganj,4,33,16817,17078
8,Chirirbandar,6,62,12390,12390
9,Dinajpur Sadar,9,73,27880,27880
10,Fulbari,4,30,15116,16149
11,Ghoraghat,2,16,8040,8247
12,Hakimpur,2,17,292,292
13,Kaharole,4,34,19556,19970
14,Khansama,4,34,13613,15054
15,Nawabganj,1,9,4319,4806
16,Parbatipur,8,60,35433,35433
17,Total,62,534,155506,222463
