,0,1,2,3,4
0,"Area of high, medium and low land 2008",,,,
1,Dinajpur,,,,
2,,,,,
3,Upazila,High land,Medium land,Low land,Total land
4,Biral,42368,34461,170,76999
5,Birampur,8785,34400,735,43920
6,Birganj,18512,55537,9257,83306
7,Bochaganj,16405,25112,14032,55549
8,Chirirbandar,19250,45524,12500,77274
9,Dinajpur Sadar,34962,33846,18848,87656
10,Fulbari,17080,30067,366,47513
11,Ghoraghat,7765,20188,3106,31059
12,Hakimpur,5951,17855,0,23806
13,Kaharole,6459,29242,4297,39998
14,Khansama,11090,15306,6280,32674
15,Nawabganj,15888,38130,9532,63550
16,Parbatipur,7462,67317,472,75251
17,Total,211977,446985,79595,738555
