,0,1,2,3,4
0,Number of agriculture holding by tenure,,,,
1,Dinajpur,,,,
2,(According to Agriculture Census 2008),,,,
3,Upazila,Total farm holding,Owner holding,Owner cum tenant,Tenant holding
4,Biral,36607,33696,18790,5828
5,Birampur,25611,25028,11827,2454
6,Birganj,43789,43017,20257,5560
7,Bochaganj,22749,22169,10875,4613
8,Chirirbandar,41067,38514,21391,3779
9,Dinajpur Sadar,38526,66102,19045,14561
10,Fulbari,23868,25147,12242,2334
11,Ghoraghat,17256,17092,8221,2651
12,Hakimpur,12529,13812,5600,1110
13,Kaharole,22038,20934,9648,3048
14,Khansama,24165,21424,12515,2319
15,Nawabganj,38345,33327,17943,3189
16,Parbatipur,45423,52927,21946,7742
17,Total,391973,413189,190300,59188
