,0,1,2,3,4,5,6
0,Daily average wage rate of construction labour 2011,,,,,,
1,,,,,,,
2,(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka)
3, Upazila,Labour,Labour,Labour,Labour,Labour,Labour
4, Upazila,Mason,Helper (Jogaly),Carpenter,Colour Mistree,Electric Mistree,Plumber Mistree
5,Chandpur Sadar,400,280,300,300,400,350
6,Foridganj,400,250,300,300,400,400
7,Haimchar,400,250,300,250,400,350
8,Hajiganj,400,250,300,400,400,300
9,Kachua,400,300,400,400,400,400
10,Matlab Dakshin,300,200,300,300,350,250
11,Matlab Uttar,300,200,280,300,300,300
12,Shahrasti,500,300,400,500,500,500
13,Average,388,254,323,344,394,356
