,0,1,2,3,4,5,6
0,"Selected poultry, bird 2008",,,,,,
1,,,,,,,
2, Upazila,Hen and cocks Holding reporting,Hen and cocks Total number,Ducks Holding reporting,Ducks Total number,Others Holding reporting,Others Total number
3,Chandpur Sadar,27876,159150,20588,80990,1360,8478
4,Foridganj,71364,798285,45175,180332,22130,8088
5,Haimchar,17553,112787,11260,51256,11467,12415
6,Hajiganj,36747,161580,33686,124005,1049,4387
7,Kachua,29406,153143,27528,114106,1733,7671
8,Matlab Dakshin,26292,122377,24048,87768,0,0
9,Matlab Uttar,25591,250372,22299,92697,0,0
10,Shahrasti,30554,152314,26309,112856,1633,7915
11,Total,265383,1910008,210893,844010,39372,48954
