,0,1,2,3,4,5,6
0,"Area and production of lentil (masur), mug and maize crops 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2, Upazila,Lentil (Masur) Area,Lentil (Masur) Production,Mug Area,Mug Production,Maize Area,Maize Production
3,Chandpur Sadar,425,155,18,9,247,680
4,Foridganj,83,28,58,12,12,87
5,Haimchar,222,135,99,41,0,0
6,Hajiganj,9,2,7,1.50,90,199
7,Kachua,0,0,17,5,908,1453
8,Matlab Dakshin,22,6,7,1,1612,3306
9,Matlab Uttar,64,29,22,10,618,1500
10,Shahrasti,13,3,0,0,0,0
11,Total,838,358,228,79.5,3487,7225
