,0,1,2,3,4,5,6
0,"Area and production of jackfruit, banana and pineapple 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2, Upazila,Jackfruits Area,Jackfruits Production,Banana Area,Banana Production,Pineapple Area,Pineapple Production
3,Chandpur Sadar,12,107,247,1259,0,0
4,Foridganj,327,560,350,2642,4,22
5,Haimchar,5,6342,3,25,0,0
6,Hajiganj,96,760,43,60,0,0
7,Kachua,9,148,62,496,0,0
8,Matlab Dakshin,11,87,40,318,1,3
9,Matlab Uttar,281,1900,79,592,0,0
10,Shahrasti,30,343,50,100,0,38
11,Total,771,10247,874,5492,5,25
