,0,1,2,3,4,5,6
0,"Area and production of pepper, onion and garlic 2010-11",,,,,,
1,Jamalpur,,,,,,
2,(Area in acre and production in metric ton),,,,,,
3,Upazila,Pepper Area,Pepper Production,Onion Area,Onion Production,Garlic Area,Garlic Production
4,Bakshiganj,362,774,560,1872,158,484
5,Dewanganj,1729,1120,988,2840,124,210
6,Islampur,7625,3965,4325,12975,600,1632
7,Jamalpur Sadar,856,296,246,401,100,147
8,Madarganj,7800,5581,218,365,193,570
9,Melandaha,992,429,95,194,81,96
10,Sarishabari,2207,550,724,2123,80,160
11,Total,21571,12715,7156,20770,1336,3299
