,0,1,2,3,4,5,6,7
0,Number of jute mill and number of worker 2011,,,,,,,
1,,,,,,,,
2, Upazila,Number of mill,Number of loom (installed),Number of loom - Operative,Number of loom - Non- operational,Number of worker - Permanent,Number of worker - Temporary,Number of worker - Total
3,Bakshiganj,0,0,0,0,0,0,0
4,Dewanganj,0,0,0,0,0,0,0
5,Islampur,0,0,0,0,0,0,0
6,Jamalpur Sadar,0,7,7,0,350,700,1050
7,Madarganj,0,0,0,0,0,0,0
8,Melandaha,0,0,0,0,0,0,0
9,Sarishabari,4,257,257,0,463,3375,3838
10,Total,4,264,264,0,813,4075,4888
