,0,1,2,3,4,5,6
0,"Area and production of tomato, radish and bean 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Tomato Area,Tomato Production,Radish Area,Radish Production,Bean Area,Bean Production
3,Bakshiganj,107,466,500,2800,91,174
4,Dewanganj,543,3960,617,3750,988,4800
5,Islampur,525,7350,1062,9350,825,1980
6,Jamalpur Sadar,160,510,286,1093,87,151
7,Madarganj,100,500,200,2400,200,500
8,Melandaha,33,118,307,1248,45,75
9,Sarishabari,65,212,90,438,40,88
10,Total,1533,13116,3062,21079,2276,7768
