,0,1,2,3,4,5,6,7,8
0,"Number of private (non-registered) primary school , teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of Non- Government primary school,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Student per teacher
3,Bishwamvarpur,1,2,2,4,88,80,168,37
4,Chhatak,7,8,20,28,1206,1134,2340,84
5,Dakshin Sunamganj,1,2,2,4,68,76,144,37
6,Derai,2,3,5,8,58,95,153,19
7,Dharmapasha,2,5,3,8,137,163,300,37
8,Doarabazar,10,20,20,40,380,460,840,21
9,Jagannathpur,1,2,2,4,68,80,148,37
10,Jamalganj,0,0,0,0,0,0,0,0
11,Shalla,2,3,5,8,50,75,125,15
12,Sunamganj Sadar,6,2,22,24,78,876,1660,69
13,Tahirpur,1,2,2,4,38,40,78,19
14,Total,48,49,83,132,2171,3079,5956,45
