,0,1,2,3,4,5,6,7,8
0,Number of godown and their capacity 2011,,,,,,,,
1,(in metric ton),,,,,,,,
2,Upazila,Food godown Number,Food godown Capacity,Fertilizer godown Number,Fertilizer godown Capacity,Jute godown Number,Jute godown Capacity,Other godown Number,Other godown Capacity
3,Bishwamvarpur,1,500,1,1000,0,0,0,0
4,Chhatak,2,1500,0,0,0,0,0,0
5,Dakshin Sunamganj,2,1250,0,0,0,0,0,0
6,Derai,3,1500,0,0,0,0,0,0
7,Dharmapasha,2,100,0,0,0,0,0,0
8,Doarabazar,1,1000,0,0,0,0,0,0
9,Jagannathpur,3,1950,0,0,0,0,18,2800
10,Jamalganj,1,600,0,0,0,0,0,0
11,Shalla,1,500,0,0,0,0,0,0
12,Sunamganj Sadar,7,700,0,0,0,0,2,300
13,Tahirpur,1,1000,0,0,0,0,0,0
14,Total,24,10600,1,1000,0,0,20,3100
