,0,1,2,3,4,5,6
0,"Number of Government office, bank, NGO s and dak-banglow, rest house 2011",,,,,,
1,Sunamganj,,,,,,
2,,,,,,,
3,Upazila,All   Government offices,Post office,All nationalized bank branch,All Private Bank branch,All NGOs,Dakbanglow/ rest house
4,Bishwamvarpur,22,6,2,1,14,2
5,Chhatak,39,17,9,7,14,7
6,Dakshin Sunamganj,9,8,0,1,8,0
7,Derai,11,9,4,1,25,1
8,Dharmapasha,26,13,5,0,15,3
9,Doarabazar,25,10,5,0,8,1
10,Jagannathpur,23,17,7,23,10,1
11,Jamalganj,30,6,1,1,10,1
12,Shalla,32,5,2,0,11,2
13,Sunamganj Sadar,32,12,5,10,47,4
14,Tahirpur,29,8,3,0,9,2
15,Total,278,111,43,44,171,24
