,0,1,2,3,4,5,6
0,Daily average wage rate of construction labour 2011,,,,,,
1,(Rate in taka),,,,,,
2, Upazila,Labour Mason,Labour Helper (jogaly),Labour Carpenter,Labour Colour mistree,Labour Electric mistree,Labour Plumber mistree
3,Bishwamvarpur,300,200,250,300,500,500
4,Chhatak,350,200,300,300,250,300
5,Dakshin Sunamganj,350,250,350,350,350,350
6,Derai,300,200,250,250,200,250
7,Dharmapasha,400,210,360,320,290,260
8,Doarabazar,350,250,350,350,350,350
9,Jagannathpur,400,300,500,500,400,400
10,Jamalganj,380,285,350,350,350,350
11,Shalla,350,250,300,300,500,400
12,Sunamganj Sadar,400,250,350,500,450,450
13,Tahirpur,300,200,250,300,300,300
14,District Average,356,232,330,345,351,347
