,0,1,2,3,4,5,6,7,8
0,"Number of growth centre, hat , bazar, poultry farm, dairy farm, nursery, horticulture centre, brick kiln, decorator service 2011",,,,,,,,
1,,,,,,,,,
2,Upazila,Growth centre,Hat /bazar,Poultry farm,Dairy farm,Nursery,Horticulture centre,Brick kiln,Decorator service
3,Bishwamvarpur,0,18,160,10,10,0,0,30
4,Chhatak,5,27,9,21,7,0,4,52
5,Dakshin Sunamganj,3,10,7,1,8,0,0,14
6,Derai,4,16,33,5,4,0,3,17
7,Dharmapasha,5,15,161,8,1,0,3,18
8,Doarabazar,5,32,42,0,3,0,0,25
9,Jagannathpur,3,31,10,1,1,0,1,55
10,Jamalganj,4,25,147,23,5,0,0,5
11,Shalla,3,7,60,0,1,0,0,4
12,Sunamganj Sadar,5,30,47,3,5,1,8,23
13,Tahirpur,4,16,0,0,12,0,0,7
14,Total,41,227,676,72,57,1,19,250
