,0,1,2,3,4,5,6,7,8
0,"Number of Non government college, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of  college,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Student per teacher
3,Bishwamvarpur,1,20,2,22,507,545,1052,48
4,Chhatak,4,64,14,78,1465,1860,3325,43
5,Dakshin Sunamganj,1,7,1,8,95,111,206,26
6,Derai,3,38,5,43,682,1023,1705,39
7,Dharmapasha,3,59,7,66,330,553,783,12
8,Doarabazar,1,10,0,10,79,104,183,18
9,Jagannathpur,4,37,2,39,1224,525,1749,45
10,Jamalganj,1,26,3,29,454,576,1030,35
11,Shalla,1,13,1,14,113,130,243,17
12,Sunamganj Sadar,4,28,4,32,304,370,674,21
13,Tahirpur,2,26,2,28,212,211,423,15
14,Total,24,328,41,369,5465,6008,11373,31
