,0,1,2,3,4
0,Broad classification of area 2011,,,,
1,Sunamganj,,,,
2,(In sq. km.),,,,
3,Upazila,Total area,Land area,Reserve forest,Riverine area
4,Bishwamvarpur,248.63,220.63,0,28
5,Chhatak,440.48,389.28,15.2,36
6,Dakshin Sunamganj,303.17,293.17,0,10
7,Derai,420.93,400.93,0,20
8,Dharmapasha,531,527,0,4
9,Doarabazar,263.35,250.28,3.07,10
10,Jagannathpur,368.11,363.11,0,5
11,Jamalganj,309.38,279.38,0,30
12,Shalla,256.03,256.05,0,0
13,Sunamganj Sadar,290.71,267.71,0,23
14,Tahirpur,315.33,295.4,7.93,12
15,Total,3747.18,3542.98,26.2,178
