,0,1,2,3,4,5,6,7,8,9,10
0,"Number of primary school, teacher and student by municipality 2011",,,,,,,,,,
1,,,,,,,,,,,
2, Municipality,Number of primary school Govt,Number of primary school Non- Govt.,Number of primary school Total,Number of teacher Govt,Number of teacher Non- Govt.,Number of teacher Total,Number of student Govt,Number of student Non- Govt.,Number of student Total, Student per teacher
3,Chhatak,5,2,7,45,8,53,3587,549,4136,78
4,Derai,6,2,8,54,4,58,1000,200,1200,20
5,Jagannathpur,10,4,14,40,16,56,2527,1157,3684,65
6,Sunamganj Sadar,9,6,15,45,36,81,2060,1310,4370,54
7,Total,30,14,44,184,64,248,9174,3216,13390,65
