,0,1,2,3,4
0,"Number of branch of specialized (Krishi, Co-operative, etc.) bank 2011",,,,
1,,,,,
2,Upazila,Number of all branch,Number of employees,Number of savings a/c,Number of current a/c
3,Kamalnagar,4,24,9100,350
4,Lakshmipur Sadar,5,38,23264,391
5,Ramganj,2,16,2386,39
6,Ramgati,2,13,12313,974
7,Roypur,2,15,10790,181
8,Total,15,106,57853,1935
