,0,1,2,3,4,5,6,7,8
0,"Number of Government primary school (class I-V), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of Government primary school,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Aditmari,43,125,117,242,6827,6974,13801,57
4,Hatibandha,59,115,233,348,8287,8190,16477,47
5,Kaligonj,58,108,278,386,8029,8147,16176,41
6,Lalmonirhat Sadar,76,171,311,482,10529,10526,21055,44
7,patgram,66,108,222,330,11076,10985,22061,66
8,Total,302,627,1161,1788,44748,44822,89570,50
