,0,1,2,3
0,Daily average wage rate of agricultural labour 2011,,,
1,(Rate in taka),,,
2,Upazila,Labour Male,Labour Female,Labour Child (under 15 years old)
3,Baliadangi,200,175,150
4,Haripur,200,180,120
5,Pirgonj,200,180,120
6,Ranisankail,200,170,120
7,Thakurgaon Sadar,240,220,150
8,Average,208,185,132
