,0,1,2,3,4,5,6,7,8
0,"Number of Government primary school (class I-V), teacher and student 2011",,,,,,,,
1,Rajbari,,,,,,,,
2,,,,,,,,,
3,Upazila,Number of Government primary school,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Baliakandi,60,132,205,337,8612,8666,17278,52
5,Goalanda,30,59,95,154,4572,4673,9245,60
6,Kalukhali,39,105,134,239,5856,6095,11951,50
7,Pangsha,52,128,179,307,8000,8801,16801,54
8,Rajbari Sadar,77,128,326,454,13541,14545,28086,62
9,Total,258,552,939,1491,40581,42780,83361,278
