,0,1,2,3,4,5,6,7
0,Average price of selected item 2011,,,,,,,
1,Rajbari,,,,,,,
2,"(Price unit per kg, taka)",,,,,,,
3,Upazila,Fine rice (minicate),Medium rice,Coarse rice (normal),Wheat,Coarse flour (Aata),Potato,Soyabean oil
4,Baliakandi,44,38,28,20,30,10,135
5,Goalanda,42,38,35,25,28,12,120
6,Kalukhali,40,35,30,20,30,12,132
7,Pangsha,40,35,30,20,30,12,132
8,Rajbari Sadar,40,35,30,20,25,15,130
9,Average,41,36,31,21,19,12,125
