,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Rupali and Agrani bank 2011,,,,,,,,,,
1,Rajbari,,,,,,,,,,
2,,,,,,,,,,,
3,Upazila,Rupali bank - Number of  branch,Rupali bank - Account - S.D,Rupali bank - Account - C.D,Rupali bank - Account - F.D,Rupali bank - Account - S.T.D,Agrani bank - Number of  branch,Agrani bank - Account - S.D,Agrani bank - Account - C.D,Agrani bank - Account - F.D,Agrani bank - Account - S.T.D
4,Baliakandi,0,0,0,0,0,1,3649,217,49,5
5,Goalanda,0,0,0,0,0,0,0,0,0,0
6,Kalukhali,0,0,0,0,0,1,9702,477,57,6
7,Pangsha,1,11,599,55,4,2,5030,850,61,5
8,Rajbari Sadar,4,11434,767,362,63,2,7424,980,250,26
9,Total,5,11445,1366,417,67,6,25805,2524,417,42
