,0,1,2,3,4,5,6,7,8,9,10
0,"Number of primary school (Class I-V), teacher and student by municipality 2011",,,,,,,,,,
1,Rajbari,,,,,,,,,,
2,,,,,,,,,,,
3,Upazila,Primary school - Govt.,Primary school - Non- govt.,Primary school - Total,Number of teacher - Govt.,Number of teacher - Non- govt.,Number of teacher - Total,Number of student - Govt.,Number of student - Non- govt.,Number of student - Total,Students per teacher
4,Baliakandi,0,0,0,0,0,0,0,0,0,0
5,Goalanda,4,0,4,30,0,30,1499,0,1499,50
6,Kalukhali,0,0,0,0,0,0,0,0,0,0
7,Pangsha,5,0,5,43,0,43,2383,0,2383,55
8,Rajbari Sadar,8,3,11,36,15,71,3724,783,4507,63
9,Total,17,3,20,109,15,144,7606,783,8389,58
