,0,1,2,3,4,5,6
0,Number of holding reporting selected livestock species 2008,,,,,,
1,Rajbari,,,,,,
2,,,,,,,
3,Upazila,Cow  buffalo - Holding number,Cow  buffalo - Number of animal,Goat - Holding number,Goat - Number of goat,Sheep - Holding number,Sheep - Number of sheep
4,Baliakandi,21554,44251,20133,51324,142,669
5,Goalanda,8512,15939,10144,25074,71,261
6,Kalukhali,16500,40710,19600,49710,126,389
7,Pangsha,40210,79833,37177,88545,188,944
8,Rajbari Sadar,26960,53581,23715,55064,419,1106
9,Total,113736,284314,110769,269717,946,3369
