,0,1,2,3,4,5,6
0,Number of holding reporting cattle head 2008,,,,,,
1,Rajbari,,,,,,
2,,,,,,,
3,Upazila, Total holding,Number of holding based on cattle heads - 1-3 head,Number of holding based on cattle heads - 4-6 head,Number of holding based on cattle heads - 7 -9 head,Number of holding based on cattle heads - 10-15 head,Number of holding based on cattle heads - 15 head  above
4,Baliakandi,21554,12294,5830,3510,55,5
5,Goalanda,8512,13055,67,0,0,0
6,Kalukhali,16500,10210,4144,2112,30,4
7,Pangsha,40210,19000,5000,1000,0,0
8,Rajbari Sadar,26960,55000,10000,2000,100,25
9,Total,113736,109559,25041,8622,185,34
