,0,1,2,3,4,5,6,7,8
0,"Number of Non government college, teacher and student 2011",,,,,,,,
1,Gazipur,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of college,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Gazipur Sadar,8,205,98,303,12325,10520,22845,75
5,Kaliakair,5,94,34,128,2241,1786,4027,31
6,Kaliganj,3,65,22,87,888,821,1709,19
7,Kapashia,5,94,25,119,913,1543,2456,21
8,Sreepur,7,315,107,422,2884,2744,5628,13
9,Total,28,773,286,1059,19251,17414,36665,35
