,0,1,2,3,4,5,6,7,8
0,"Number of medical college, teacher and student 2011",,,,,,,,
1,Gazipur,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of college,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students Per teacher
4,Gazipur Sadar,2,95,85,180,458,467,925,5
5,Kaliakair,0,0,0,0,0,0,0,0
6,Kaliganj,0,0,0,0,0,0,0,0
7,Kapashia,0,0,0,0,0,0,0,0
8,Sreepur,0,0,0,0,0,0,0,0
9,Total,2,95,85,180,458,467,925,5
