,0,1,2,3,4,5,6,7,8
0,"Number of school  college (operating jointly), teacher and student 2011",,,,,,,,
1,Gazipur,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of institute,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Gazipur Sadar,6,215,95,310,4215,4082,8297,27
5,Kaliakair,2,78,10,88,933,684,1617,18
6,Kaliganj,1,15,4,19,254,346,600,31
7,Kapashia,1,25,2,27,477,401,878,32
8,Sreepur,1,12,4,16,332,305,637,39
9,Total,11,345,115,460,6211,5818,12029,26
