,0,1,2,3,4,5,6,7,8
0,"Number of filling station, fire brigade station, police station,  camp, union land (tohsil) office, bop (BGB camp), cyber cafe 2011",,,,,,,,
1,,,,,,,,,
2,Upazila,Filling station,Fire brigade station,Police station/ camp,Union Land (Tohsil) office,Sub- Registry office,BOP (BGB camp),ISP provider,Cyber cafe
3,Basail,4,0,1,6,1,0,0,0
4,Bhuapur,4,0,2,6,1,0,1,0
5,Delduar,0,0,1,8,1,0,0,0
6,Dhanbari,2,0,1,6,1,0,7,0
7,Ghatail,4,0,2,11,2,0,21,0
8,Gopalpur,2,0,2,8,1,0,1,0
9,Kalihati,6,0,4,12,1,0,0,0
10,Madhupur,2,1,3,5,1,0,16,0
11,Mirzapur,8,0,3,12,1,0,4,0
12,Nagarpur,1,0,1,12,1,0,5,0
13,Sakhipur,1,0,1,6,1,0,0,0
14,Tangail Sadar,10,1,2,11,1,0,9,9
15,Total,44,2,23,103,13,0,64,9
