,0,1,2,3,4
0,Number of establishment and person engaged in cottage industry 2011,,,,
1,Tangail,,,,
2,,,,,
3,Upazila,Number of unit,Person engaged Family,Person engaged Hired,Person engaged Total
4,Basail,1284,1385,367,1752
5,Bhuapur,426,978,269,1247
6,Delduar,2669,5115,231,5346
7,Dhanbari,51,98,32,130
8,Ghatail,42,63,42,105
9,Gopalpur,311,498,357,849
10,Kalihati,1781,5314,0,5314
11,Madhupur,281,325,560,885
12,Mirzapur,1413,1736,1378,3114
13,Nagarpur,327,648,74,722
14,Sakhipur,551,1173,100,1273
15,Tangail Sadar,65,87,3750,3837
16,Total,9201,17420,7160,24574
