,0,1,2,3
0,Number of deep tube-well scheme 2010-11,,,
1,Tangail,,,
2,,,,
3,Upazila,Number of deep tube-wells Commissioned,Number of deep tube-wells Operated,Area irrigated (in acres)
4,Basail,0,77,1800
5,Bhuapur,0,16,642
6,Delduar,3,78,5492
7,Dhanbari,0,12,245
8,Ghatail,0,140,6294
9,Gopalpur,0,28,988
10,Kalihati,103,58,2163
11,Madhupur,1,58,2065
12,Mirzapur,266,209,11107
13,Nagarpur,33,10,498
14,Sakhipur,2,430,23989
15,Tangail Sadar,123,60,3211
16,Total,531,1176,58494
