,0,1,2,3,4,5,6,7,8
0,"Number of technical and vocational institution, teacher and student 2011",,,,,,,,
1,Barguna,,,,,,,,
2,,,,,,,,,
3,Upazila,Institution,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Amtali,0,0,0,0,0,0,0,0
5,Bamna,5,14,6,20,297,63,360,18
6,Barguna Sadar,4,37,8,45,490,517,1007,22
7,Betagi,1,4,1,5,100,15,115,23
8,Patharghata,0,0,0,0,0,0,0,0
9,Total,10,55,15,70,887,595,1482,21
