,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Sonali and Janata bank 2011,,,,,,,,,,
1,Barguna,,,,,,,,,,
2,,,,,,,,,,,
3, Upazila,Sonali bank - Number of branch,Sonali bank - Account - S.D,Sonali bank - Account - C.D,Sonali bank - Account - F.D,Sonali bank - Account - S.T.D,Janata bank - Number of branch,Janata bank - Account - S.D,Janata bank - Account - C.D,Janata bank - Account - F.D,Janata bank - Account - S.T.D
4,Amtali,1,0,0,163,67,1,0,341,60,58
5,Bamna,1,657,0,163,31,0,0,0,0,0
6,Barguna Sadar,1,11515,988,187,57,2,6420,790,70,66
7,Betagi,1,3235,9,153,49,0,0,0,0,0
8,Patharghata,1,9833,726,319,27,0,0,0,0,0
9,Total,5,25240,833,985,231,3,6420,1131,130,124
