,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Pubali and Uttara bank 2011,,,,,,,,,,
1,Barguna,,,,,,,,,,
2,,,,,,,,,,,
3, Upazila,Pubali bank - Number of branch,Pubali bank - Account - S.D,Pubali bank - Account - C.D,Pubali bank - Account - F.D,Pubali bank - Account - S.T.D,Uttara bank - Number of branch,Uttara bank - Account - S.D,Uttara bank - Account - C.D,Uttara bank - Account - F.D,Uttara bank - Account - S.T.D
4,Amtali,0,0,0,0,0,0,0,0,0,0
5,Bamna,1,10801,1199,235,49,0,0,0,0,0
6,Barguna Sadar,1,2469,506,125,5,1,4360,1571,147,14
7,Betagi,0,0,0,0,0,0,0,0,0,0
8,Patharghata,0,0,0,0,0,0,0,0,0,0
9,Total,2,13270,1705,360,54,1,4360,1571,147,14
