,0,1,2,3,4,5,6,7,8
0,"Number of school & college (operating jointly), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of  Institute,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Kalia,0,0,0,0,0,0,0,0
4,Lohagara,1,34,7,41,1510,970,2480,60
5,Narail Sadar,0,0,0,0,0,0,0,0
6,Total,1,34,7,41,1510,970,2480,60
