,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Krishi and Co-operative bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Krishi bank,Krishi bank,Krishi bank,Krishi bank,Krishi bank,Co-operative bank,Co-operative bank,Co-operative bank,Co-operative bank,Co-operative bank
3, Upazila,Number of branch,Account,Account,Account,Account,Number of branch,Account,Account,Account,Account
4, Upazila,Number of branch,S.D,C.D,F.D,S.T.D,Number of branch,S.D,C.D,F.D,S.T.D
5,Jhenaigati,1,15000,625,115,4,0,0,0,0,0
6,Nakla,2,5144,674,109,2,0,0,0,0,0
7,Nalitabari,3,74048,5624,3797,204,0,0,0,0,0
8,Sherpur Sadar,5,9652,264,132,21,2,380,350,125,57
9,Sreebardi,3,56287,557,95,13,0,0,0,0,0
10,Total,14,160131,7744,4248,244,2,380,350,125,57
