,0,1,2,3,4,5,6,7,8
0,"Number of Government college, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2,Upazila,Number of college,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3,Upazila,Number of college,Male,Female,Total,Male,Female,Total,Students per teacher
4,Jhenaigati,0,0,0,0,0,0,0,0
5,Nakla,0,0,0,0,0,0,0,0
6,Nalitabari,0,0,0,0,0,0,0,0
7,Sherpur Sadar,2,57,23,80,6466,2886,9352,117
8,Sreebardi,1,22,1,23,617,253,870,38
9,Total,3,79,24,103,7083,3139,10222,99
