,0,1,2,3
0,Number of co-operative society 2011,,,
1,Lalmonirhat,,,
2,,,,
3,Upazila,Number,Number of employee,Number of client
4,Aditmari,120,35,14000
5,Hatibandha,66,60,5000
6,Kaligonj,252,300,6000
7,Lalmonirhat Sadar,192,40,16027
8,Patgram,45,18,5455
9,Total,675,453,46482
