,0,1,2,3,4,5,6
0,"Selected poultry, birds 2008",,,,,,
1,Lalmonirhat,,,,,,
2,,,,,,,
3, Upazila,Hen and cock - Holding reporting,Hen and cock - Total number,Duck - Holding reporting,Duck - Total number,Others - Holding reporting,Others - Total number
4,Aditmari,25087,111893,6202,25916,2570,17012
5,Hatibandha,28873,155294,6505,26698,3746,25527
6,Kaligonj,27896,144145,7032,33210,4069,26256
7,Lalmonirhat Sadar,33356,185109,11605,52524,2673,19818
8,Patgram,30013,168078,8976,34827,2634,19433
9,Total,145225,764519,40320,173175,15692,108046
